StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CONSENT_Q,AGE,HPW,RACE,RACE_6_TEXT,GENDER,GENDER_4_TEXT,EDU,TENURE,JOB_TITLE,MANAGER,NUM_EMPLOYEES,INDUSTRY,GRQ,RMP,POWER_1,POWER_2,POWER_3,COMPETE,COOP,NORM_COMMIT,INNOVATE,1_AFFECTIVE_1,1_COSTS_1,1_BENEFITS_1,2_AFFECTIVE_1,2_COSTS_1,2_BENEFITS_1,3_AFFECTIVE_1,3_COSTS_1,3_BENEFITS_1,4_AFFECTIVE_1,4_COSTS_1,4_BENEFITS_1,5_AFFECTIVE_1,5_COSTS_1,5_BENEFITS_1,6_AFFECTIVE_1,6_COSTS_1,6_BENEFITS_1,7_AFFECTIVE_1,7_COSTS_1,7_BENEFITS_1,8_AFFECTIVE_1,8_COSTS_1,8_BENEFITS_1,9_AFFECTIVE_1,9_COSTS_1,9_BENEFITS_1,10_AFFECTIVE_1,10_COSTS_1,10_BENEFITS_1,INT _1,INT _2,INT _3,INT _4,INT _5,INT _6,ATTENTION,INT _7,INT _8,INT _9,INT _10,Prolific_ID,RISKPERCEPTION
2/22/23 10:52,2/22/23 11:00,0,193.222.252.72,100,440,1,2/22/23 11:00,R_1doynQkcT7N9BEu,,,,,52.3311,-2.7161,anonymous,EN,1,53,38,3,,1,,6,6,Trading Standards Officer,1,5,20,4,2,5,7,6,2,4,3,3,1,2,3,3,3,3,1,1,3,1,2,3,2,2,2,1,1,3,2,3,3,2,1,3,4,3,3,2,2,1,4,2,3,4,4,3,5,2,4,3,3,5f1732153f88740671925041,AFFECTIVE
2/22/23 10:52,2/22/23 11:00,0,88.105.176.234,100,447,1,2/22/23 11:00,R_O2IXFFY7eP7ckal,,,,,53.774,-2.7057,anonymous,EN,1,57,30,3,,2,,2,22,Merchandiser ,1,7,13,3,3,5,5,5,2,4,2,3,4,2,2,7,5,1,5,3,0,2,0,0,4,4,6,1,1,0,4,3,4,3,2,3,4,2,3,5,1,0,1,2,1,3,2,2,5,1,4,2,4,595dd47e2ab2e60001516c99,COSTS
2/22/23 10:53,2/22/23 11:00,0,80.192.239.122,100,379,1,2/22/23 11:00,R_W6YVzoqlHi7Ue6B,,,,,53.6055,-3.0316,anonymous,EN,1,33,38,3,,1,,5,11,Senior Engineer Software Testing,2,6,17,3,2,3,6,5,3,4,4,3,4,4,3,5,5,2,5,4,4,3,3,4,2,1,3,5,4,3,3,3,2,3,3,4,5,3,3,4,3,3,2,2,4,4,2,2,5,2,4,2,4,613f25c7b60b1f9c170a6db3,BENEFITS
2/22/23 10:57,2/22/23 11:00,0,86.128.0.173,100,166,1,2/22/23 11:00,R_z0dn9ccSOvG5PUd,,,,,51.5064,-0.02,anonymous,EN,1,28,40,2,,1,,7,2,Researcher ,2,6,4,6,2,7,7,10,4,2,3,4,4,4,3,3,4,5,5,5,5,5,4,2,2,2,2,2,0,2,2,3,3,1,3,2,1,3,0,3,3,5,2,2,3,3,3,2,2,2,3,3,2,6126be8b50ab72b50028f62e,BENEFITS
2/22/23 10:56,2/22/23 11:00,0,143.58.218.245,100,223,1,2/22/23 11:00,R_24nMEqeuFnpJEIh,,,,,55.867,-4.2621,anonymous,EN,1,33,40,"3,4",,1,,5,5,Operations manager,1,9,13,3,3,8,7,8,2,4,3,3,2,4,4,5,6,2,5,5,0,2,4,1,3,5,2,2,1,4,1,1,4,4,3,2,3,5,2,3,3,1,3,1,1,1,2,2,5,1,2,2,1,5f63e42e2592d1154fe999de,AFFECTIVE
2/22/23 10:55,2/22/23 11:00,0,86.176.133.199,100,329,1,2/22/23 11:00,R_1NCFlen2SbjlM70,,,,,51.443,0.3268,anonymous,EN,1,51,38,3,,1,,2,6,Customer Assistant,2,9,13,2,2,2,2,2,2,4,3,2,4,5,1,5,4,1,4,4,1,3,3,1,5,4,2,1,1,1,5,5,1,1,1,2,5,5,0,3,3,1,2,2,2,3,2,2,5,1,2,1,1,5afcbf18fabc8900018854d9,BENEFITS
2/22/23 10:56,2/22/23 11:00,0,2.28.2.248,100,221,1,2/22/23 11:00,R_wZwlIr00pP8P02Z,,,,,53.6257,-1.2978,anonymous,EN,1,34,40,3,,1,,4,1,Customer Service Administrator,2,9,13,4,2,2,5,2,2,3,4,3,3,3,3,3,3,3,3,3,3,6,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,5b168549f6cef00001428386,BENEFITS
2/22/23 10:55,2/22/23 11:00,0,137.205.1.21,100,294,1,2/22/23 11:00,R_2wajaPe77VQujh7,,,,,52.382,-1.5874,anonymous,EN,1,35,40,1,,2,,6,10,education consultant,1,2,10,6,3,6,8,7,2,4,4,2,4,4,1,4,5,1,6,6,6,5,4,1,5,6,0,4,5,0,4,4,1,5,5,1,5,5,1,4,5,0,1,1,1,1,4,4,5,3,3,3,3,60f6fbe4fb1a6306a901ba41,COSTS
2/22/23 10:54,2/22/23 11:00,0,92.31.101.155,100,373,1,2/22/23 11:00,R_1DtLh7x89IjwWBa,,,,,52.5876,-1.9828,anonymous,EN,1,31,38,6,Black British ,1,,3,4,Legal cashier,2,9,4,4,3,3,6,3,3,4,1,3,7,7,0,7,7,0,5,6,2,7,7,0,5,5,0,0,1,1,4,3,1,0,2,4,5,6,1,0,0,4,1,1,2,2,2,4,5,1,4,1,4,5f15a3a5545a2058865b1901,COSTS
2/22/23 10:53,2/22/23 11:00,0,217.43.243.212,100,448,1,2/22/23 11:00,R_1PRX6E4S8cG2Hte,,,,,53.2069,-4.1184,anonymous,EN,1,38,32,3,,2,,4,11,Booking co-ordinator ,2,9,12,2,3,3,3,3,3,5,2,3,2,6,1,1,4,1,2,2,3,3,3,4,1,1,4,0,0,5,2,5,1,2,4,3,4,5,2,2,1,5,2,1,2,4,3,4,5,1,3,2,4,615b2ad61c6b4d1c6af42fc8,BENEFITS
2/22/23 10:54,2/22/23 11:00,0,95.147.106.161,100,403,1,2/22/23 11:00,R_31bCcfMFZxczTm5,,,,,51.7951,-0.1867,anonymous,EN,1,41,35,3,,2,,6,2,Senior social worker ,1,8,12,2,2,4,5,4,2,4,4,3,3,4,3,4,4,3,3,4,3,3,4,3,2,2,5,1,1,1,4,3,4,1,1,1,3,4,4,1,1,5,2,1,3,3,4,4,5,3,4,2,4,613cc5de78e7317f29171d0c,AFFECTIVE
2/22/23 10:55,2/22/23 11:01,0,51.198.78.129,100,315,1,2/22/23 11:01,R_3oGC151Qy9Ohctm,,,,,53.5012,-2.4112,anonymous,EN,1,38,38,3,,2,,5,0,Nurse,2,9,12,3,3,4,6,4,2,4,3,2,5,4,3,5,4,3,4,3,3,3,3,3,5,4,3,4,3,2,5,5,3,2,2,4,6,4,2,2,2,3,2,1,2,3,2,1,5,2,2,1,1,59d949cf8fd07a000184247e,AFFECTIVE
2/22/23 10:55,2/22/23 11:01,0,77.103.173.153,100,315,1,2/22/23 11:01,R_11Z1WpueT4N9ODq,,,,,51.4638,0.1434,anonymous,EN,1,34,36,3,,2,,4,15,Administrator ,2,9,18,5,1,2,4,4,3,2,4,2,4,4,4,2,2,2,3,3,3,2,3,3,2,2,1,2,1,3,2,2,2,3,3,3,1,2,2,4,2,3,3,1,2,4,4,3,5,3,3,3,4,62fb792c089c2b4a4ec4b48b,BENEFITS
2/22/23 10:56,2/22/23 11:01,0,90.198.34.61,100,304,1,2/22/23 11:01,R_2c0kSWK5pxLuK1G,,,,,52.4422,-1.7241,anonymous,EN,1,43,37,3,,2,,3,20,HR,1,9,8,3,3,8,8,8,2,4,2,4,2,2,3,1,4,1,0,1,1,1,1,1,1,1,4,1,1,3,2,2,2,1,1,5,2,2,2,1,2,3,3,2,4,4,4,4,5,3,4,3,4,5f953584d654c638ae82c4b2,BENEFITS
2/22/23 10:56,2/22/23 11:01,0,31.51.123.145,100,282,1,2/22/23 11:01,R_7U9a4zpSjfsIYq5,,,,,50.9661,-1.3348,anonymous,EN,1,51,40,3,,1,,5,0,Project Manager,1,9,19,4,3,6,6,6,2,4,2,2,6,6,0,7,7,0,6,6,0,6,6,0,6,6,0,5,5,0,6,6,0,4,4,1,6,6,0,3,3,3,1,1,1,1,1,1,5,1,1,1,1,5707c536374137000ebbbc46,COSTS
2/22/23 10:53,2/22/23 11:01,0,94.192.184.52,100,498,1,2/22/23 11:01,R_2ZOBQb2lxqnUsaU,,,,,52.9292,-1.1065,anonymous,EN,1,29,40,3,,2,,5,2,Kindergarten lead practitioner,2,4,10,2,3,2,2,2,2,4,3,2,3,3,1,3,3,2,3,2,2,4,3,1,3,3,1,2,2,2,3,1,2,3,5,1,2,3,2,2,2,2,1,1,1,3,2,4,5,3,4,3,4,62fba2f79d6ebe4263691054,AFFECTIVE
2/22/23 10:57,2/22/23 11:01,0,2.125.74.125,100,218,1,2/22/23 11:01,R_1oI0LVnhLhSbHVC,,,,,51.6532,-3.289,anonymous,EN,1,32,40,3,,2,,5,5,Social worker ,2,9,18,5,3,5,7,5,3,2,3,3,4,3,4,5,4,4,4,4,4,4,4,3,4,5,3,3,4,3,4,4,3,4,5,4,4,5,5,4,3,4,1,2,1,2,1,1,,3,3,3,4,595e9a7cee166f0001958f0b,COSTS
2/22/23 10:56,2/22/23 11:01,0,2.223.204.193,100,273,1,2/22/23 11:01,R_1hR3dVX8N2J9P3l,,,,,51.7956,-1.1777,anonymous,EN,1,41,35,6,Romany gypsy ,1,,6,8,Chef manager ,1,8,12,7,3,5,8,6,1,4,5,1,0,3,2,7,5,4,5,6,3,2,4,3,4,3,3,7,5,0,,2,0,5,4,3,0,4,2,0,0,4,5,5,4,4,5,2,5,5,4,5,2,59236837989cc20001414f5c,COSTS
2/22/23 10:56,2/22/23 11:01,0,78.145.123.64,100,323,1,2/22/23 11:01,R_3Deltx5HjLwcMXp,,,,,53.5221,-1.3882,anonymous,EN,1,54,33,3,,2,,6,4,Senior Social Worker,1,6,12,5,3,7,7,7,1,5,3,4,5,5,3,5,4,3,3,3,4,5,4,4,1,2,1,2,2,3,4,4,2,2,3,3,5,5,2,1,1,2,4,2,2,2,4,4,5,2,3,2,3,5ffcb7ca44be0316fac888e7,COSTS
2/22/23 10:56,2/22/23 11:01,0,86.29.117.242,100,276,1,2/22/23 11:01,R_1gOLMLTRDctAl4s,,,,,51.5564,0.0714,anonymous,EN,1,24,40,2,,1,,3,1,IT Engineer,2,4,17,4,3,2,4,2,3,5,4,5,2,2,1,6,6,1,2,2,5,5,7,1,4,2,2,1,1,1,3,1,1,1,1,2,7,5,1,1,1,1,4,2,4,3,2,2,2,1,5,2,2,63d94b00fdb134d8a133eddf,COSTS
2/22/23 10:50,2/22/23 11:01,0,81.98.208.104,100,672,1,2/22/23 11:01,R_3kueZ5OXCBRrCKa,,,,,51.6552,-0.3879,anonymous,EN,1,48,45,3,,2,,3,0,IT Manager,1,6,16,5,1,6,8,6,2,5,1,5,6,4,5,6,5,3,6,5,2,5,4,3,2,1,5,2,1,5,4,4,4,2,1,6,3,3,5,2,2,5,3,2,3,3,4,2,5,3,4,2,2,5680383ac5767f000d1c7e77,BENEFITS
2/22/23 10:57,2/22/23 11:01,0,84.69.255.41,100,278,1,2/22/23 11:01,R_3meisMMbbgZmikT,,,,,53.552,-1.4872,anonymous,EN,1,33,36,3,,2,,5,3,HR assistant,2,6,10,4,3,2,5,2,2,4,2,4,4,5,4,5,5,1,3,4,1,5,5,3,4,4,3,3,3,3,4,5,4,6,6,3,4,4,4,5,4,4,3,2,4,4,3,4,5,3,2,3,4,5c63363b935c87000118a78a,COSTS
2/22/23 10:56,2/22/23 11:01,0,217.13.144.115,100,304,1,2/22/23 11:01,R_29nt2n7bla66Bjb,,,,,51.4731,-0.3438,anonymous,EN,1,24,48,3,,2,,5,2,Senior consultant ,2,5,2,3,3,3,6,3,5,5,3,4,3,3,2,6,4,2,5,4,1,3,3,3,5,5,1,3,3,3,5,5,1,2,1,1,4,3,3,3,2,3,2,1,1,1,1,2,5,2,4,2,4,5f3570450db2f81214468db6,BENEFITS
2/22/23 10:55,2/22/23 11:01,0,148.252.140.118,100,394,1,2/22/23 11:01,R_PGICkE8ha4x32gx,,,,,51.4964,-0.1224,anonymous,EN,1,35,35,2,,1,,5,8,Imperative Analyst TL,1,9,19,2,3,2,7,9,5,4,2,2,4,5,5,7,7,1,6,6,3,2,4,4,3,3,4,2,1,3,5,5,2,1,2,5,6,6,1,1,1,4,2,1,2,2,3,5,5,1,4,2,4,63d79ec6066dded174db38e9,COSTS
2/22/23 10:53,2/22/23 11:01,0,86.186.43.41,100,502,1,2/22/23 11:01,R_11d0AwiBqKTWvpI,,,,,54.3506,-1.7098,anonymous,EN,1,62,40,3,,1,,5,7,teacher,2,5,10,2,3,5,5,8,3,4,2,4,4,2,2,6,6,0,4,4,1,3,2,0,2,2,5,0,0,6,5,3,2,3,4,4,6,6,0,4,4,4,1,1,3,3,1,3,5,1,1,1,2,5af578683aba4900015ec37a,BENEFITS
2/22/23 10:56,2/22/23 11:01,0,217.43.30.122,100,313,1,2/22/23 11:01,R_29owJLdiePWZVJK,,,,,54.0274,-2.1474,anonymous,EN,1,49,35,3,,2,,5,21,Magazine editor,2,7,14,3,2,4,4,4,4,5,2,2,1,1,1,7,5,0,0,0,2,1,2,1,1,1,3,4,1,3,3,2,4,0,1,3,4,3,1,3,2,1,2,1,3,4,1,1,5,1,3,2,1,5ce97c72bbc8bd001b07e9bb,AFFECTIVE
2/22/23 10:55,2/22/23 11:01,0,173.245.206.162,100,419,1,2/22/23 11:02,R_3kpJfnSdKnOQTBZ,,,,,33.7485,-84.3871,anonymous,EN,1,59,35,3,,1,,6,18,Principal,1,1,19,5,1,9,9,9,4,4,3,3,2,2,4,6,5,5,3,2,4,1,,4,1,1,4,2,2,2,5,2,4,1,1,1,3,5,2,2,2,2,3,2,4,4,4,2,5,1,1,1,2,615586b009f801c3f2d4af8d,BENEFITS
2/22/23 10:50,2/22/23 11:02,0,86.20.52.226,100,719,1,2/22/23 11:02,R_8vKXAaJYnAdFDpf,,,,,54.5396,-5.975,anonymous,EN,1,63,37,3,,1,,6,32,Local government officials ,1,9,10,5,3,7,8,7,1,5,5,5,1,1,1,5,5,5,1,1,1,2,3,3,2,3,3,1,1,1,5,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6152f73a30aafa46c799b32f,COSTS
2/22/23 10:52,2/22/23 11:02,0,2.27.75.193,100,597,1,2/22/23 11:02,R_2Xhft4m2Wcsl3oL,,,,,51.4206,-2.6583,anonymous,EN,1,36,35,3,,1,,5,5,Head of marketing ,1,9,10,3,3,6,7,6,1,5,2,3,0,2,6,2,2,4,3,7,1,6,7,1,1,1,6,1,2,1,6,5,1,0,4,5,3,4,5,0,2,1,4,2,1,2,1,4,5,1,4,1,2,62d6e13998d56285df900a20,AFFECTIVE
2/22/23 10:56,2/22/23 11:02,0,86.31.67.207,100,331,1,2/22/23 11:02,R_2EHlYb8uuh9w0HQ,,,,,51.9796,-0.2238,anonymous,EN,1,38,38,3,,2,,6,13,Manager,1,9,4,5,3,4,6,4,1,5,1,4,7,7,0,7,7,0,5,5,2,5,4,0,6,6,0,4,3,1,5,5,1,2,3,3,7,7,1,4,2,3,1,1,1,1,4,1,5,1,4,1,3,5e0fa56511d8796cd1165653,COSTS
2/22/23 10:57,2/22/23 11:02,0,86.27.194.151,100,264,1,2/22/23 11:02,R_9GK2OqsDqrDSHHb,,,,,54.5396,-5.975,anonymous,EN,1,40,37,3,,2,,5,5,Housing advisor,1,9,12,5,3,7,8,7,4,4,2,2,5,7,3,6,6,6,0,0,0,0,0,0,2,5,2,0,0,0,3,1,4,0,0,0,5,6,2,4,5,4,4,2,3,4,3,4,5,2,4,3,4,6176c90aa905394666f5ac46,AFFECTIVE
2/22/23 10:54,2/22/23 11:02,0,85.255.232.129,100,495,1,2/22/23 11:02,R_2CB4KsSMDUzcyHk,,,,,51.4964,-0.1224,anonymous,EN,1,56,37,3,,2,,3,15,Administration ,2,8,10,1,2,2,3,2,2,3,3,2,3,4,2,6,6,2,3,2,2,4,4,2,2,1,1,3,7,2,5,5,2,2,3,2,5,5,2,1,1,3,2,1,1,2,1,3,5,1,4,1,3,63d42d49261276390bd4893b,BENEFITS
2/22/23 10:56,2/22/23 11:02,0,89.240.43.197,100,393,1,2/22/23 11:02,R_114NHAV1JDVpQ9h,,,,,52.5578,-0.2675,anonymous,EN,1,25,40,3,,,,5,1,Health coach,2,3,12,6,3,6,8,5,4,4,2,4,1,3,2,6,6,1,3,3,1,3,3,3,6,6,1,3,3,3,5,5,2,3,4,4,3,4,2,3,3,3,4,2,4,4,4,2,5,5,5,4,4,60a4c27938d96fd3fcf90406,BENEFITS
2/22/23 10:57,2/22/23 11:02,0,92.13.95.1,100,313,1,2/22/23 11:02,R_1l4PFx5z4Gz2Fuk,,,,,53.2498,-0.5115,anonymous,EN,1,53,38,3,,1,,5,4,Support worker ,1,7,12,3,3,7,7,7,2,4,2,4,3,2,1,4,1,1,4,5,2,3,1,1,4,2,4,4,2,3,4,1,1,2,2,2,3,3,2,3,3,3,3,3,4,4,4,4,5,4,4,4,3,631b49bb28b54bd3bfab70df,AFFECTIVE
2/22/23 10:54,2/22/23 11:02,0,37.152.199.63,100,487,1,2/22/23 11:02,R_2ylLG4KWKtoBC8x,,,,,50.7321,-3.53,anonymous,EN,1,53,50,3,,2,,3,10,Auxiliary nurse,2,9,12,1,3,2,5,3,3,4,2,2,7,7,1,7,7,0,7,7,0,7,7,0,7,7,0,6,6,1,7,7,0,5,6,1,7,7,0,7,6,1,2,1,2,2,2,3,5,2,3,1,3,5cbd8766baf9520016241f95,COSTS
2/22/23 10:54,2/22/23 11:02,0,148.252.128.188,100,473,1,2/22/23 11:02,R_1BPIuYIC63CjoUW,,,,,51.4964,-0.1224,anonymous,EN,1,30,38,2,,1,,6,0,Physiotherapist ,2,9,12,4,3,3,7,4,3,3,3,4,1,3,2,2,3,1,3,3,2,1,2,4,2,2,2,1,1,3,3,3,3,1,1,5,3,2,3,0,0,5,1,1,1,,1,3,5,3,3,3,3,5d78ec3b3183ab00199e0943,BENEFITS
2/22/23 10:57,2/22/23 11:02,0,90.243.47.111,100,331,1,2/22/23 11:02,R_2vYRnvhdt7l3WJI,,,,,51.542,-0.2409,anonymous,EN,1,48,34,3,,1,,4,24,IT Manager,1,9,10,3,3,3,5,5,2,4,3,4,1,1,3,4,4,4,2,1,3,1,1,3,3,3,4,0,0,4,2,2,1,1,1,3,1,1,3,1,1,2,2,1,2,2,1,1,5,3,2,3,2,59f9b68d7086f800019418dd,COSTS
2/22/23 10:56,2/22/23 11:02,0,81.154.66.152,100,403,1,2/22/23 11:02,R_3GBOK5TbrG6h25t,,,,,51.4036,-0.7618,anonymous,EN,1,40,35,3,,2,,6,0,Learning Tutor,2,6,10,5,3,3,5,3,4,4,2,4,3,4,1,5,5,6,2,2,4,2,2,4,1,3,4,2,2,3,3,4,4,2,2,3,2,2,4,4,4,1,3,1,3,4,4,4,5,2,4,4,4,610e575e4c25eb325fb57ea7,BENEFITS
2/22/23 10:58,2/22/23 11:03,0,82.11.198.128,100,273,1,2/22/23 11:03,R_1rermGnRF38SXKs,,,,,52.4259,-1.4628,anonymous,EN,1,32,40,6,Mixed,2,,6,2,Healthcare Coordinator Snr. ,1,7,12,5,3,6,8,6,4,4,3,4,4,6,4,4,3,5,4,3,6,3,4,3,3,3,4,5,4,6,3,4,4,3,2,4,3,3,4,5,3,4,3,3,2,3,3,4,5,4,3,3,4,60dc8a44433485f301c356ae,COSTS
2/22/23 10:57,2/22/23 11:03,0,81.106.231.169,100,344,1,2/22/23 11:03,R_PFDcWFwcDtCubMB,,,,,52.9538,-1.1571,anonymous,EN,1,38,30,3,,2,,5,6,Programme manager,1,9,10,5,3,5,7,6,2,5,4,5,4,2,3,7,7,0,4,4,3,3,3,2,3,4,3,3,2,5,6,7,0,1,3,4,6,7,0,4,2,4,2,2,4,2,4,5,5,3,4,3,4,5db1dbb351eb21000c443e58,AFFECTIVE
2/22/23 10:55,2/22/23 11:03,0,12.7.217.120,100,439,1,2/22/23 11:03,R_1N92gWgbl1clY7I,,,,,42.0128,-88.0967,anonymous,EN,1,40,38,"3,6",Middle Eastern (Assyrian),2,,5,16,Overdues Office Assistant,2,6,17,3,2,1,3,1,2,4,3,2,3,3,0,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,3,3,0,0,0,0,4,4,5,5,4,3,5,4,4,4,3,62c30d738badf86bc0875490,AFFECTIVE
2/22/23 10:54,2/22/23 11:03,0,86.157.9.166,100,504,1,2/22/23 11:03,R_2vcDaaiVsvPoK7s,,,,,50.7869,-1.8964,anonymous,EN,1,43,40,3,,1,,3,5,IT PM,1,9,17,5,3,4,6,8,3,5,3,4,6,6,5,5,6,6,6,4,3,5,5,5,3,5,6,2,3,2,2,5,4,2,2,2,5,5,5,3,1,2,1,1,1,1,1,4,5,1,2,1,1,634d7250f674c11a71d1b88e,AFFECTIVE
2/22/23 10:52,2/22/23 11:03,0,165.225.81.29,100,613,1,2/22/23 11:03,R_schFtwh5BOTnmsF,,,,,51.5648,-0.1374,anonymous,EN,1,25,40,3,,1,,2,1,Workplace assistant,2,9,18,3,3,2,4,5,2,4,1,4,3,5,2,4,5,2,4,3,1,3,4,3,2,2,4,2,2,6,4,5,1,1,2,5,4,4,3,2,2,4,2,2,3,1,3,3,5,1,4,3,,63653e972fab0a2ff98d9824,COSTS
2/22/23 10:56,2/22/23 11:03,0,94.3.183.131,100,404,1,2/22/23 11:03,R_0jMJBbAtbbKoqS5,,,,,54.9912,-1.5336,anonymous,EN,1,30,38,3,,1,,5,0,Engineer,2,9,19,5,3,6,8,6,4,4,3,3,5,4,3,6,6,3,5,4,4,5,6,6,5,4,4,2,3,3,3,3,4,1,2,4,2,2,5,5,5,3,1,1,1,2,4,3,5,4,5,4,3,62b34035379fedd4c6270660,BENEFITS
2/22/23 10:44,2/22/23 11:03,0,94.2.177.218,100,1121,1,2/22/23 11:03,R_V2UKZcwakcLKYeJ,,,,,51.4535,-2.5917,anonymous,EN,1,50,37,3,,2,,5,15,Streetscene Technician,1,8,8,5,3,7,8,7,2,5,1,4,2,2,3,1,2,0,4,2,2,2,1,0,1,1,4,3,3,4,2,4,1,2,1,7,3,1,1,1,1,3,2,2,1,1,4,4,5,3,3,5,,5bdeda9109e1b40001df5140,AFFECTIVE
2/22/23 10:50,2/22/23 11:03,0,81.155.56.165,100,765,1,2/22/23 11:03,R_1IhnI47vTcf8qgo,,,,,54.3512,-2.7556,anonymous,EN,1,58,37,3,,2,,2,9,Sales assistant ,2,9,13,1,2,2,7,2,2,4,4,2,3,4,5,6,6,3,2,3,1,1,2,,3,6,2,4,3,6,4,6,4,1,4,3,4,5,6,6,7,2,3,1,4,2,2,4,5,2,4,3,4,63bc5685aa45d77129266016,AFFECTIVE
2/22/23 10:58,2/22/23 11:03,0,2.25.180.247,100,301,1,2/22/23 11:03,R_qQTUYPoCimnni7f,,,,,50.9747,-2.6071,anonymous,EN,1,26,40,3,,1,,2,6,Shift Manager,1,4,13,3,1,2,4,2,2,4,4,1,2,2,3,4,3,2,1,0,2,1,,2,,,6,1,1,3,3,2,2,1,1,3,3,1,2,1,1,3,4,3,4,4,4,4,5,2,4,2,4,60785992a3365da1fa4d3a31,COSTS
2/22/23 10:58,2/22/23 11:03,0,31.48.251.120,100,318,1,2/22/23 11:03,R_1LqbI6fNOxA4pyw,,,,,54.9749,-1.6451,anonymous,EN,1,28,38,4,,2,,6,3,Digital analyst ,2,9,6,5,2,1,2,1,3,3,4,4,3,4,3,6,5,2,2,3,2,3,3,4,4,3,3,2,3,3,5,4,2,2,4,4,2,3,3,4,3,4,2,2,2,2,2,2,5,3,3,3,4,5d95de640932d000148684e6,BENEFITS
2/22/23 10:54,2/22/23 11:03,0,51.198.77.173,100,561,1,2/22/23 11:03,R_1IhKtP0hKgqNZnp,,,,,53.5012,-2.4112,anonymous,EN,1,29,35,3,,1,,6,2,Outreach Specialist,2,5,4,6,3,3,1,3,4,4,3,4,2,6,7,4,4,6,5,5,7,4,5,6,3,4,7,3,3,3,3,3,3,2,2,4,2,2,6,3,3,3,3,3,3,3,3,2,5,4,2,3,2,5ad61fa0a38d7b00013af9c7,BENEFITS
2/22/23 10:56,2/22/23 11:03,0,79.76.191.44,100,426,1,2/22/23 11:03,R_3kC98bwOeYmb877,,,,,51.5943,-0.2491,anonymous,EN,1,38,40,6,,2,,4,7,customer services manager,1,9,12,1,3,6,5,5,1,5,4,3,6,6,0,7,7,1,3,2,2,1,3,2,4,4,3,4,5,3,6,5,1,1,1,4,6,6,0,2,3,3,2,1,1,2,1,1,5,2,3,1,2,602df8094ad77a8f289dc685,BENEFITS
2/22/23 10:57,2/22/23 11:03,0,86.6.112.173,100,373,1,2/22/23 11:03,R_0vpqzHHO1rkbVMR,,,,,51.8373,0.8174,anonymous,EN,1,54,40,3,,1,,5,15,Teacher,1,6,10,4,3,4,6,4,2,4,2,4,5,3,5,3,4,3,3,4,3,5,2,5,3,3,6,5,4,3,4,3,4,2,4,5,5,4,1,3,3,5,4,4,4,4,4,1,5,,1,2,1,5fddf3f28ac1824a6fb56e29,BENEFITS
2/22/23 10:57,2/22/23 11:03,0,82.132.246.172,100,367,1,2/22/23 11:03,R_27xGJ0O1gd748FL,,,,,52.4918,-1.8598,anonymous,EN,1,25,40,6,British Indian,1,,4,0,Digital marketer,2,4,5,4,2,4,7,5,3,3,4,2,3,3,2,1,2,3,1,1,2,2,2,2,2,2,1,3,2,1,2,2,2,1,2,2,3,2,2,2,3,2,3,4,3,1,1,4,2,1,2,2,3,61742a6d1190d5a807d2ae1f,BENEFITS
2/22/23 10:53,2/22/23 11:03,0,81.102.181.221,100,610,1,2/22/23 11:03,R_tYtgIHNWeZggPGF,,,,,52.9648,-1.2132,anonymous,EN,1,34,37,3,,2,,2,6,Trade & Irish Admin,2,7,9,3,3,3,6,3,3,4,4,3,5,4,2,6,6,2,5,3,3,3,2,2,3,3,4,3,3,2,6,4,3,2,2,4,6,6,1,3,2,2,3,3,4,5,3,4,5,1,4,1,4,5d747c71641e7d0019a27ad4,AFFECTIVE
2/22/23 10:55,2/22/23 11:03,0,82.31.69.192,100,495,1,2/22/23 11:03,R_AyNb8K7W4UnW2bL,,,,,53.1515,-0.5563,anonymous,EN,1,31,40,3,,1,,3,13,Pattern maker supervisor ,2,7,9,3,3,6,7,6,2,3,5,4,1,2,2,2,2,2,3,2,2,1,2,2,2,4,4,2,4,3,2,4,3,3,4,4,3,5,4,4,4,3,2,2,1,4,2,3,5,2,3,2,3,60b3950b9a1de417d37bb8d2,AFFECTIVE
2/22/23 10:53,2/22/23 11:03,0,151.231.48.241,100,591,1,2/22/23 11:03,R_1KiEF7Ku3LVVOIj,,,,,50.7976,0.3029,anonymous,EN,1,40,36,3,,1,,2,3,Manufacturer ,2,1,9,5,3,5,8,5,4,4,2,4,2,4,1,3,4,1,3,4,2,2,3,5,2,3,3,2,2,3,2,4,3,2,4,4,3,6,3,3,4,4,5,4,5,5,4,3,5,5,4,4,3,62a88dbc14372bc103a1accb,AFFECTIVE
